,entry_timestamp,close_timestamp,status,order_type,profit_status,entry_price,close_price,lot,transaction_cost,profit_size,profit_percentage
0,2019-12-07 02:24:00,2019-12-07 02:27:00,closed,short,lose,7455.0,7455.0,1,3.7275,-3.7275,-0.05
1,2019-12-07 02:29:00,2019-12-07 02:31:00,closed,short,lose,7438.5,7449.0,1,3.7245,-14.224499999999999,-0.19122807017543858
2,2019-12-07 02:34:00,2019-12-07 02:35:00,closed,short,lose,7449.0,7455.0,1,3.7275,-9.7275,-0.1305879983890455
3,2019-12-07 02:36:00,2019-12-07 02:38:00,closed,long,lose,7462.0,7456.0,1,3.728,-9.728,-0.13036719378182793
4,2019-12-07 02:39:00,2019-12-07 02:40:00,closed,short,lose,7452.0,7452.5,1,3.7262500000000003,-4.22625,-0.056712962962962965
5,2019-12-07 02:44:00,2019-12-07 02:45:00,closed,long,lose,7457.0,7456.5,1,3.72825,-4.22825,-0.05670175673863484
6,2019-12-07 02:47:00,2019-12-07 02:48:00,closed,long,lose,7456.5,7448.5,1,3.72425,-11.72425,-0.15723529806209346
7,2019-12-07 02:49:00,2019-12-07 02:51:00,closed,short,lose,7448.5,7455.0,1,3.7275,-10.2275,-0.1373095254078002
8,2019-12-07 02:54:00,2019-12-07 03:00:00,closed,short,lose,7450.0,7449.0,1,3.7245,-2.7245,-0.03657046979865772
9,2019-12-07 03:01:00,2019-12-07 03:03:00,closed,long,lose,7452.0,7453.5,1,3.72675,-2.22675,-0.02988123993558776
10,2019-12-07 03:04:00,2019-12-07 03:07:00,closed,short,lose,7446.0,7446.5,1,3.72325,-4.22325,-0.05671837228041902
11,2019-12-07 03:10:00,2019-12-07 03:15:00,closed,short,win,7444.5,7436.5,1,3.7182500000000003,4.28175,0.05751561555510779
12,2019-12-07 03:16:00,2019-12-07 03:19:00,closed,short,lose,7422.0,7429.5,1,3.71475,-11.21475,-0.15110145513338724
13,2019-12-07 03:24:00,2019-12-07 03:25:00,closed,long,lose,7434.5,7435.0,1,3.7175000000000002,-3.2175000000000002,-0.043277960858161275
14,2019-12-07 03:28:00,2019-12-07 03:30:00,closed,long,lose,7437.5,7432.0,1,3.716,-9.216000000000001,-0.12391260504201682
15,2019-12-07 03:35:00,2019-12-07 03:39:00,closed,long,win,7437.5,7448.5,1,3.72425,7.27575,0.09782521008403362
16,2019-12-07 03:43:00,2019-12-07 03:44:00,closed,long,lose,7451.5,7446.0,1,3.723,-9.222999999999999,-0.12377373683151041
17,2019-12-07 03:46:00,2019-12-07 03:48:00,closed,long,lose,7449.0,7449.0,1,3.7245,-3.7245,-0.05
18,2019-12-07 03:49:00,2019-12-07 03:51:00,closed,short,lose,7449.0,7446.5,1,3.72325,-1.2232500000000002,-0.016421667337897707
19,2019-12-07 03:52:00,2019-12-07 03:56:00,closed,short,lose,7446.0,7446.0,1,3.723,-3.723,-0.05
20,2019-12-07 03:59:00,2019-12-07 04:00:00,closed,short,lose,7445.5,7452.0,1,3.726,-10.225999999999999,-0.1373447048552817
21,2019-12-07 04:01:00,2019-12-07 04:08:00,closed,short,win,7443.0,7437.5,1,3.71875,1.78125,0.023931882305521967
22,2019-12-07 04:16:00,2019-12-07 04:21:00,closed,long,lose,7439.0,7441.0,1,3.7205,-1.7205,-0.023128108616749563
23,2019-12-07 04:23:00,2019-12-07 04:24:00,closed,long,lose,7441.5,7441.5,1,3.7207500000000002,-3.7207500000000002,-0.05
24,2019-12-07 04:27:00,2019-12-07 04:28:00,closed,long,lose,7441.5,7440.0,1,3.72,-5.220000000000001,-0.07014714775246927
