,entry_timestamp,close_timestamp,status,order_type,profit_status,entry_price,close_price,lot,transaction_cost,profit_size,profit_percentage
21,2019-09-22 04:00:00,2019-09-22 07:00:00,closed,short,lose,9968.0,9975.5,1,4.98775,-12.48775,-0.12527839085072232
22,2019-09-22 08:00:00,2019-09-22 13:00:00,closed,short,win,9945.5,9931.5,1,4.96575,9.03425,0.09083756472776633
23,2019-09-22 15:00:00,2019-09-22 18:00:00,closed,long,lose,10026.0,10000.5,1,5.00025,-30.50025,-0.30421154997007777
24,2019-09-22 20:00:00,2019-09-22 21:00:00,closed,long,lose,10035.5,9984.5,1,4.99225,-55.99225,-0.5579418065866174
25,2019-09-23 00:00:00,2019-09-23 01:00:00,closed,long,lose,10010.0,9990.5,1,4.99525,-24.49525,-0.2447077922077922
26,2019-09-23 04:00:00,2019-09-23 08:00:00,closed,long,lose,10004.5,9990.0,1,4.995,-19.495,-0.19486231195961817
27,2019-09-23 09:00:00,2019-09-23 12:00:00,closed,short,lose,9980.0,9976.0,1,4.988,-0.9880000000000004,-0.009899799599198402
28,2019-09-23 13:00:00,2019-09-23 16:00:00,closed,short,win,9948.5,9926.0,1,4.963,17.537,0.17627783082876813
29,2019-09-23 18:00:00,2019-09-23 20:00:00,closed,short,lose,9917.5,9918.0,1,4.9590000000000005,-5.4590000000000005,-0.055044113940005045
30,2019-09-23 21:00:00,2019-09-23 22:00:00,closed,short,lose,9899.0,9904.5,1,4.95225,-10.45225,-0.1055889483786241
31,2019-09-23 23:00:00,2019-09-24 08:00:00,closed,short,win,9863.0,9729.5,1,4.86475,128.63525,1.3042203183615535
32,2019-09-24 09:00:00,2019-09-24 10:00:00,closed,short,win,9716.0,9711.0,1,4.8555,0.14449999999999985,0.0014872375463153547
33,2019-09-24 11:00:00,2019-09-24 12:00:00,closed,short,lose,9704.0,9716.0,1,4.8580000000000005,-16.858,-0.173722176422094
34,2019-09-24 13:00:00,2019-09-24 14:00:00,closed,long,lose,9749.5,9730.0,1,4.865,-24.365000000000002,-0.249910251807785
35,2019-09-24 16:00:00,2019-09-24 17:00:00,closed,short,lose,9710.5,9729.0,1,4.8645000000000005,-23.3645,-0.24061067916173215
36,2019-09-24 20:00:00,2019-09-25 05:00:00,closed,short,win,9675.5,8656.5,1,4.32825,1014.67175,10.487021342566276
37,2019-09-25 07:00:00,2019-09-25 08:00:00,closed,short,lose,8533.5,8703.0,1,4.3515,-173.8515,-2.037282474951661
38,2019-09-25 10:00:00,2019-09-25 17:00:00,closed,short,win,8610.0,8404.5,1,4.20225,201.29775,2.337952961672474
39,2019-09-25 19:00:00,2019-09-25 21:00:00,closed,short,lose,8330.0,8392.5,1,4.19625,-66.69625,-0.8006752701080432
40,2019-09-25 23:00:00,2019-09-26 01:00:00,closed,short,lose,8296.0,8374.5,1,4.18725,-82.68725,-0.9967122709739633
41,2019-09-26 04:00:00,2019-09-26 06:00:00,closed,long,lose,8500.0,8437.0,1,4.2185,-67.2185,-0.7908058823529412
42,2019-09-26 09:00:00,2019-09-26 10:00:00,closed,short,lose,8342.5,8366.5,1,4.18325,-28.18325,-0.33782738987114175
43,2019-09-26 14:00:00,2019-09-26 15:00:00,closed,long,lose,8380.0,8366.5,1,4.18325,-17.68325,-0.21101730310262531
44,2019-09-26 19:00:00,2019-09-26 20:00:00,closed,short,lose,8383.5,8419.5,1,4.20975,-40.20975,-0.4796296296296296
45,2019-09-26 21:00:00,2019-09-27 02:00:00,closed,short,win,8257.5,8113.5,1,4.05675,139.94325,1.6947411444141691
46,2019-09-27 08:00:00,2019-09-27 11:00:00,closed,short,lose,7972.0,8015.5,1,4.00775,-47.50775,-0.5959326392373306
47,2019-09-27 16:00:00,2019-09-27 17:00:00,closed,long,lose,8064.5,8045.0,1,4.0225,-23.5225,-0.2916795833591667
48,2019-09-27 19:00:00,2019-09-27 20:00:00,closed,short,lose,7974.5,7990.5,1,3.99525,-19.99525,-0.2507398582983259
49,2019-09-27 21:00:00,2019-09-27 23:00:00,closed,short,win,7997.0,7988.5,1,3.99425,4.50575,0.05634300362635988
50,2019-09-28 01:00:00,2019-09-28 02:00:00,closed,long,lose,8034.0,8027.5,1,4.01375,-10.51375,-0.13086569579288027
51,2019-09-28 03:00:00,2019-09-28 04:00:00,closed,short,lose,7994.0,8051.5,1,4.02575,-61.52575,-0.7696491118338754
52,2019-09-28 05:00:00,2019-09-28 09:00:00,closed,long,lose,8226.5,8175.5,1,4.08775,-55.08775,-0.6696377560323344
53,2019-09-28 10:00:00,2019-09-28 11:00:00,closed,long,lose,8185.0,8183.5,1,4.09175,-5.59175,-0.068317043372022
54,2019-09-28 15:00:00,2019-09-28 16:00:00,closed,long,lose,8225.0,8196.5,1,4.09825,-32.59825,-0.3963313069908814
55,2019-09-28 17:00:00,2019-09-28 18:00:00,closed,long,lose,8228.0,8192.5,1,4.09625,-39.59625,-0.4812378463782207
56,2019-09-28 19:00:00,2019-09-29 01:00:00,closed,short,lose,8144.0,8151.0,1,4.0755,-11.0755,-0.13599582514734773
57,2019-09-29 07:00:00,2019-09-29 10:00:00,closed,long,lose,8207.0,8164.5,1,4.08225,-46.58225,-0.567591690020714
58,2019-09-29 13:00:00,2019-09-29 17:00:00,closed,short,win,8135.0,8105.5,1,4.0527500000000005,25.44725,0.3128119237861094
59,2019-09-29 18:00:00,2019-09-30 00:00:00,closed,short,win,8088.0,8028.0,1,4.014,55.986,0.6922106824925816
60,2019-09-30 01:00:00,2019-09-30 04:00:00,closed,short,lose,7986.5,7998.5,1,3.99925,-15.99925,-0.20032867964690418
61,2019-09-30 06:00:00,2019-09-30 07:00:00,closed,long,lose,8083.0,8054.0,1,4.027,-33.027,-0.4085982927131016
62,2019-09-30 10:00:00,2019-09-30 11:00:00,closed,short,lose,7982.5,7979.0,1,3.9895,-0.48950000000000005,-0.006132164108988414
63,2019-09-30 12:00:00,2019-09-30 15:00:00,closed,short,win,7822.0,7789.0,1,3.8945000000000003,29.1055,0.3720979289184352
64,2019-09-30 17:00:00,2019-09-30 19:00:00,closed,long,win,8000.0,8039.0,1,4.0195,34.9805,0.43725624999999996
65,2019-09-30 21:00:00,2019-10-01 04:00:00,closed,long,win,8114.5,8237.0,1,4.1185,118.3815,1.4588884096370693
66,2019-10-01 07:00:00,2019-10-01 08:00:00,closed,long,lose,8299.5,8224.0,1,4.112,-79.612,-0.9592385083438761
67,2019-10-01 09:00:00,2019-10-01 14:00:00,closed,long,win,8284.5,8399.5,1,4.19975,110.80025,1.3374404007483858
68,2019-10-01 15:00:00,2019-10-01 16:00:00,closed,long,lose,8422.0,8393.0,1,4.1965,-33.1965,-0.3941640940394206
69,2019-10-01 22:00:00,2019-10-01 23:00:00,closed,short,lose,8349.0,8385.5,1,4.19275,-40.692750000000004,-0.487396694214876
70,2019-10-02 00:00:00,2019-10-02 01:00:00,closed,long,lose,8449.0,8287.5,1,4.14375,-165.64375,-1.9605130784708251
71,2019-10-02 02:00:00,2019-10-02 04:00:00,closed,short,lose,8297.5,8370.5,1,4.18525,-77.18525,-0.9302229587225067
72,2019-10-02 05:00:00,2019-10-02 06:00:00,closed,short,lose,8316.0,8342.0,1,4.171,-30.171,-0.3628066378066378
73,2019-10-02 07:00:00,2019-10-02 16:00:00,closed,short,win,8314.0,8254.5,1,4.12725,55.372749999999996,0.6660181621361558
74,2019-10-02 20:00:00,2019-10-02 21:00:00,closed,short,win,8231.5,8226.0,1,4.113,1.3869999999999996,0.016849905849480647
75,2019-10-03 00:00:00,2019-10-03 01:00:00,closed,short,lose,8227.0,8237.0,1,4.1185,-14.118500000000001,-0.17161176613589402
76,2019-10-03 03:00:00,2019-10-03 04:00:00,closed,long,lose,8265.0,8232.0,1,4.116,-37.116,-0.4490744101633394
77,2019-10-03 05:00:00,2019-10-03 11:00:00,closed,long,win,8266.5,8341.0,1,4.1705,70.3295,0.8507772334119639
78,2019-10-03 12:00:00,2019-10-03 13:00:00,closed,long,lose,8350.0,8304.0,1,4.152,-50.152,-0.600622754491018
79,2019-10-03 17:00:00,2019-10-04 00:00:00,closed,short,win,8280.0,8172.0,1,4.086,103.914,1.2550000000000001
80,2019-10-04 03:00:00,2019-10-04 04:00:00,closed,short,win,8152.0,8141.0,1,4.0705,6.9295,0.08500368007850834
81,2019-10-04 06:00:00,2019-10-04 08:00:00,closed,long,lose,8203.5,8119.0,1,4.0595,-88.5595,-1.0795331261047114
82,2019-10-04 09:00:00,2019-10-04 11:00:00,closed,short,win,8118.0,8109.5,1,4.05475,4.44525,0.05475794530672579
83,2019-10-04 12:00:00,2019-10-04 13:00:00,closed,short,lose,8070.0,8102.5,1,4.0512500000000005,-36.55125,-0.4529275092936803
84,2019-10-04 15:00:00,2019-10-04 16:00:00,closed,long,lose,8136.5,8096.5,1,4.04825,-44.04825,-0.5413660664905058
85,2019-10-04 20:00:00,2019-10-04 21:00:00,closed,short,lose,8128.5,8168.5,1,4.08425,-44.08425,-0.5423417604724119
86,2019-10-04 22:00:00,2019-10-05 01:00:00,closed,long,win,8164.0,8169.5,1,4.08475,1.4152500000000003,0.017335252327290548
87,2019-10-05 02:00:00,2019-10-05 04:00:00,closed,long,lose,8188.5,8161.0,1,4.0805,-31.5805,-0.3856689259327105
88,2019-10-05 05:00:00,2019-10-05 06:00:00,closed,long,lose,8186.5,8178.5,1,4.08925,-12.08925,-0.14767299822879132
89,2019-10-05 07:00:00,2019-10-05 10:00:00,closed,short,win,8154.5,8141.5,1,4.07075,8.92925,0.10950088907964928
90,2019-10-05 12:00:00,2019-10-05 14:00:00,closed,short,lose,8136.0,8135.5,1,4.06775,-3.56775,-0.043851401179941005
91,2019-10-05 15:00:00,2019-10-05 23:00:00,closed,short,win,8119.0,8093.5,1,4.04675,21.45325,0.26423512747875355
92,2019-10-06 00:00:00,2019-10-06 02:00:00,closed,short,win,8078.0,8072.0,1,4.0360000000000005,1.9639999999999995,0.024312948749690512
93,2019-10-06 04:00:00,2019-10-06 08:00:00,closed,long,win,8097.0,8147.5,1,4.07375,46.426249999999996,0.573375941706805
94,2019-10-06 09:00:00,2019-10-06 10:00:00,closed,short,lose,8069.5,8066.5,1,4.03325,-1.0332499999999998,-0.012804386888902656
95,2019-10-06 11:00:00,2019-10-06 12:00:00,closed,short,lose,8057.0,8086.0,1,4.043,-33.043,-0.4101154275785031
96,2019-10-06 14:00:00,2019-10-06 17:00:00,closed,short,win,7973.5,7949.5,1,3.9747500000000002,20.02525,0.25114755126356053
97,2019-10-06 18:00:00,2019-10-06 19:00:00,closed,short,lose,7917.5,7957.0,1,3.9785,-43.4785,-0.5491443005999368
98,2019-10-06 21:00:00,2019-10-06 22:00:00,closed,short,lose,7918.0,7920.5,1,3.9602500000000003,-6.46025,-0.08158941651932307
99,2019-10-06 23:00:00,2019-10-07 00:00:00,closed,long,lose,8027.5,8004.5,1,4.00225,-27.00225,-0.33637184677670506
100,2019-10-07 02:00:00,2019-10-07 03:00:00,closed,short,lose,7834.5,7889.5,1,3.94475,-58.94475,-0.752374114493586
101,2019-10-07 06:00:00,2019-10-07 11:00:00,closed,short,lose,7848.5,7865.0,1,3.9325,-20.4325,-0.2603363700070077
102,2019-10-07 12:00:00,2019-10-07 13:00:00,closed,short,win,7839.5,7834.5,1,3.91725,1.0827499999999999,0.013811467568084696
103,2019-10-07 15:00:00,2019-10-08 03:00:00,closed,long,win,7865.0,8225.0,1,4.1125,355.8875,4.524952320406865
104,2019-10-08 06:00:00,2019-10-08 07:00:00,closed,long,lose,8238.0,8208.0,1,4.104,-34.104,-0.41398397669337217
105,2019-10-08 08:00:00,2019-10-08 12:00:00,closed,long,lose,8237.0,8234.5,1,4.11725,-6.61725,-0.08033568046618915
106,2019-10-08 14:00:00,2019-10-08 19:00:00,closed,short,win,8243.0,8189.0,1,4.0945,49.9055,0.6054288487201263
107,2019-10-08 20:00:00,2019-10-08 21:00:00,closed,long,lose,8229.0,8208.5,1,4.10425,-24.60425,-0.29899441001336735
108,2019-10-08 23:00:00,2019-10-09 02:00:00,closed,short,lose,8188.0,8188.5,1,4.09425,-4.59425,-0.05610955056179775
109,2019-10-09 03:00:00,2019-10-09 05:00:00,closed,short,lose,8164.0,8165.0,1,4.0825000000000005,-5.0825000000000005,-0.06225502204801568
110,2019-10-09 06:00:00,2019-10-09 07:00:00,closed,long,lose,8197.0,8180.0,1,4.09,-21.09,-0.25728925216542636
111,2019-10-09 09:00:00,2019-10-09 10:00:00,closed,short,win,8171.0,8159.5,1,4.07975,7.42025,0.09081201811283808
112,2019-10-09 11:00:00,2019-10-09 13:00:00,closed,short,lose,8126.5,8147.0,1,4.0735,-24.5735,-0.3023872515843229
113,2019-10-09 15:00:00,2019-10-09 19:00:00,closed,long,win,8171.5,8186.5,1,4.09325,10.906749999999999,0.13347304656427827
114,2019-10-09 20:00:00,2019-10-09 21:00:00,closed,short,lose,8165.5,8238.0,1,4.119,-76.619,-0.9383258832894494
115,2019-10-09 22:00:00,2019-10-10 04:00:00,closed,long,win,8447.5,8586.5,1,4.2932500000000005,134.70675,1.5946345072506658
116,2019-10-10 12:00:00,2019-10-10 13:00:00,closed,long,lose,8593.0,8573.5,1,4.2867500000000005,-23.78675,-0.27681543116490165
117,2019-10-10 14:00:00,2019-10-10 16:00:00,closed,long,lose,8610.0,8575.0,1,4.2875000000000005,-39.2875,-0.45630081300813014
118,2019-10-10 17:00:00,2019-10-10 23:00:00,closed,short,lose,8538.0,8557.0,1,4.2785,-23.2785,-0.27264581869290233
119,2019-10-11 01:00:00,2019-10-11 02:00:00,closed,short,lose,8526.5,8547.5,1,4.27375,-25.27375,-0.29641412068257783
120,2019-10-11 06:00:00,2019-10-11 08:00:00,closed,long,lose,8588.0,8534.0,1,4.267,-58.267,-0.6784699580810434
121,2019-10-11 11:00:00,2019-10-11 13:00:00,closed,long,lose,8583.5,8443.0,1,4.2215,-144.7215,-1.6860429894565154
122,2019-10-11 14:00:00,2019-10-11 18:00:00,closed,short,win,8434.5,8378.0,1,4.189,52.311,0.6202027387515561
123,2019-10-11 19:00:00,2019-10-11 20:00:00,closed,short,lose,8306.5,8341.0,1,4.1705,-38.6705,-0.46554505507734906
124,2019-10-11 21:00:00,2019-10-11 23:00:00,closed,short,lose,8352.5,8351.0,1,4.1755,-2.6755000000000004,-0.0320323256510027
125,2019-10-12 00:00:00,2019-10-12 01:00:00,closed,short,lose,8340.5,8336.5,1,4.1682500000000005,-0.16825000000000045,-0.002017265151969312
126,2019-10-12 02:00:00,2019-10-12 03:00:00,closed,short,lose,8320.5,8342.0,1,4.171,-25.671,-0.3085271317829457
127,2019-10-12 05:00:00,2019-10-12 09:00:00,closed,short,lose,8319.0,8317.0,1,4.1585,-2.1585,-0.02594662820050487
128,2019-10-12 13:00:00,2019-10-12 15:00:00,closed,long,win,8336.5,8342.0,1,4.171,1.3289999999999997,0.01594194206201643
129,2019-10-12 16:00:00,2019-10-12 17:00:00,closed,long,lose,8347.5,8343.5,1,4.17175,-8.17175,-0.09789457921533391
130,2019-10-12 18:00:00,2019-10-12 19:00:00,closed,short,lose,8316.0,8321.0,1,4.1605,-9.160499999999999,-0.11015512265512264
131,2019-10-12 20:00:00,2019-10-12 21:00:00,closed,long,lose,8344.5,8334.0,1,4.167,-14.667,-0.17576847024986517
132,2019-10-12 22:00:00,2019-10-13 00:00:00,closed,long,lose,8392.0,8335.5,1,4.16775,-60.66775,-0.7229236177311725
133,2019-10-13 02:00:00,2019-10-13 04:00:00,closed,short,lose,8319.0,8339.5,1,4.1697500000000005,-24.66975,-0.2965470609448251
134,2019-10-13 06:00:00,2019-10-13 08:00:00,closed,short,lose,8327.5,8338.0,1,4.1690000000000005,-14.669,-0.17615130591413988
135,2019-10-13 09:00:00,2019-10-13 10:00:00,closed,long,lose,8345.0,8340.0,1,4.17,-9.17,-0.10988615937687239
136,2019-10-13 14:00:00,2019-10-13 15:00:00,closed,short,lose,8313.5,8329.0,1,4.1645,-19.6645,-0.23653695795994464
137,2019-10-13 16:00:00,2019-10-13 17:00:00,closed,long,lose,8351.0,8345.0,1,4.1725,-10.1725,-0.12181175907076996
138,2019-10-13 19:00:00,2019-10-14 01:00:00,closed,long,win,8366.0,8427.5,1,4.21375,57.28625,0.6847507769543391
139,2019-10-14 02:00:00,2019-10-14 04:00:00,closed,long,lose,8427.5,8254.5,1,4.12725,-177.12725,-2.1017769207950163
140,2019-10-14 05:00:00,2019-10-14 07:00:00,closed,short,lose,8249.0,8278.0,1,4.139,-33.139,-0.4017335434598134
141,2019-10-14 12:00:00,2019-10-14 13:00:00,closed,short,lose,8282.5,8314.0,1,4.157,-35.657,-0.43051011168125564
142,2019-10-14 18:00:00,2019-10-14 19:00:00,closed,long,lose,8309.0,8287.5,1,4.14375,-25.64375,-0.3086261884703334
143,2019-10-14 20:00:00,2019-10-14 21:00:00,closed,short,lose,8248.5,8286.5,1,4.14325,-42.14325,-0.510920167303146
144,2019-10-14 22:00:00,2019-10-15 00:00:00,closed,short,lose,8265.0,8338.0,1,4.1690000000000005,-77.169,-0.9336842105263157
145,2019-10-15 01:00:00,2019-10-15 03:00:00,closed,long,lose,8336.0,8337.5,1,4.16875,-2.66875,-0.03201475527831094
146,2019-10-15 04:00:00,2019-10-15 05:00:00,closed,long,lose,8341.5,8317.5,1,4.15875,-28.15875,-0.3375741773062399
147,2019-10-15 06:00:00,2019-10-15 09:00:00,closed,long,lose,8345.0,8332.5,1,4.16625,-16.666249999999998,-0.1997153984421809
148,2019-10-15 12:00:00,2019-10-15 13:00:00,closed,long,lose,8332.5,8330.5,1,4.16525,-6.16525,-0.073990399039904
149,2019-10-15 14:00:00,2019-10-15 18:00:00,closed,short,lose,8305.5,8314.0,1,4.157,-12.657,-0.1523929925952682
150,2019-10-15 19:00:00,2019-10-15 20:00:00,closed,short,lose,8295.0,8313.0,1,4.1565,-22.1565,-0.26710669077757687
151,2019-10-15 22:00:00,2019-10-15 23:00:00,closed,short,lose,8255.5,8320.5,1,4.1602500000000004,-69.16025,-0.8377475622312398
152,2019-10-16 00:00:00,2019-10-16 07:00:00,closed,short,win,8178.0,8156.0,1,4.078,17.922,0.2191489361702128
153,2019-10-16 13:00:00,2019-10-16 14:00:00,closed,long,lose,8168.0,8151.0,1,4.0755,-21.075499999999998,-0.2580252203721841
154,2019-10-16 15:00:00,2019-10-16 17:00:00,closed,short,lose,8136.0,8145.0,1,4.0725,-13.0725,-0.16067477876106195
155,2019-10-16 19:00:00,2019-10-17 01:00:00,closed,short,win,8047.0,7970.0,1,3.985,73.015,0.9073567789238226
156,2019-10-17 03:00:00,2019-10-17 04:00:00,closed,short,lose,7950.0,7988.5,1,3.99425,-42.49425,-0.5345188679245283
157,2019-10-17 08:00:00,2019-10-17 09:00:00,closed,short,win,7965.0,7960.0,1,3.98,1.02,0.012806026365348399
158,2019-10-17 10:00:00,2019-10-17 11:00:00,closed,long,lose,7988.0,7970.0,1,3.985,-21.985,-0.27522533800701054
159,2019-10-17 12:00:00,2019-10-17 13:00:00,closed,short,lose,7941.5,7984.5,1,3.9922500000000003,-46.99225,-0.591730151734559
160,2019-10-17 14:00:00,2019-10-17 15:00:00,closed,short,lose,7967.0,7974.0,1,3.987,-10.987,-0.1379063637504707
161,2019-10-17 16:00:00,2019-10-17 20:00:00,closed,long,lose,8045.5,8040.0,1,4.0200000000000005,-9.52,-0.11832701510160959
162,2019-10-17 21:00:00,2019-10-17 22:00:00,closed,long,lose,8057.5,8052.5,1,4.02625,-9.026250000000001,-0.11202295997517842
163,2019-10-17 23:00:00,2019-10-18 02:00:00,closed,long,win,8071.0,8075.5,1,4.03775,0.46225000000000005,0.00572729525461529
164,2019-10-18 04:00:00,2019-10-18 05:00:00,closed,short,lose,8041.5,8061.5,1,4.03075,-24.03075,-0.2988341727289685
165,2019-10-18 06:00:00,2019-10-18 07:00:00,closed,short,lose,8054.0,8070.5,1,4.0352500000000004,-20.53525,-0.2549695803327539
166,2019-10-18 08:00:00,2019-10-18 10:00:00,closed,long,lose,8087.0,8084.0,1,4.042,-7.042,-0.08707802646222332
167,2019-10-18 11:00:00,2019-10-18 12:00:00,closed,short,lose,8069.0,8072.5,1,4.03625,-7.53625,-0.0933975709505515
168,2019-10-18 13:00:00,2019-10-18 17:00:00,closed,short,lose,7901.5,7898.5,1,3.94925,-0.9492500000000001,-0.012013541732582424
169,2019-10-18 18:00:00,2019-10-18 19:00:00,closed,short,lose,7893.5,7914.0,1,3.9570000000000003,-24.457,-0.3098372078292266
170,2019-10-19 01:00:00,2019-10-19 04:00:00,closed,long,lose,7941.5,7942.5,1,3.97125,-2.97125,-0.03741421645784801
171,2019-10-19 05:00:00,2019-10-19 07:00:00,closed,long,win,7944.5,7951.0,1,3.9755000000000003,2.5244999999999997,0.031776700862231735
172,2019-10-19 08:00:00,2019-10-19 10:00:00,closed,short,win,7928.5,7921.5,1,3.96075,3.03925,0.03833322822728132
173,2019-10-19 11:00:00,2019-10-19 12:00:00,closed,long,win,7946.5,7955.5,1,3.97775,5.02225,0.0632007802177059
174,2019-10-19 13:00:00,2019-10-19 14:00:00,closed,short,lose,7937.5,7943.5,1,3.97175,-9.97175,-0.1256283464566929
175,2019-10-19 16:00:00,2019-10-19 17:00:00,closed,long,lose,7963.5,7953.0,1,3.9765,-14.4765,-0.18178564701450367
176,2019-10-19 18:00:00,2019-10-19 19:00:00,closed,short,lose,7943.5,7949.0,1,3.9745,-9.474499999999999,-0.11927361994083213
177,2019-10-19 20:00:00,2019-10-19 23:00:00,closed,long,lose,8055.0,7994.5,1,3.99725,-64.49725,-0.8007107386716326
178,2019-10-20 04:00:00,2019-10-20 05:00:00,closed,short,lose,7940.0,7951.0,1,3.9755000000000003,-14.9755,-0.18860831234256928
179,2019-10-20 06:00:00,2019-10-20 07:00:00,closed,short,lose,7939.5,7960.0,1,3.98,-24.48,-0.3083317589268846
180,2019-10-20 08:00:00,2019-10-20 11:00:00,closed,short,lose,7913.5,7910.0,1,3.955,-0.45500000000000007,-0.00574966828836798
181,2019-10-20 15:00:00,2019-10-20 16:00:00,closed,short,lose,7908.0,7927.5,1,3.96375,-23.46375,-0.29670902883156297
182,2019-10-20 17:00:00,2019-10-20 18:00:00,closed,long,lose,7954.0,7934.5,1,3.96725,-23.46725,-0.29503708825748054
183,2019-10-20 20:00:00,2019-10-21 06:00:00,closed,long,win,7958.0,8209.5,1,4.10475,247.39525,3.108761623523498
184,2019-10-21 07:00:00,2019-10-21 08:00:00,closed,long,lose,8233.0,8218.5,1,4.10925,-18.60925,-0.22603243046277177
185,2019-10-21 09:00:00,2019-10-21 11:00:00,closed,long,lose,8234.5,8233.5,1,4.11675,-5.11675,-0.062137956160058294
186,2019-10-21 15:00:00,2019-10-21 16:00:00,closed,short,lose,8227.0,8228.0,1,4.114,-5.114,-0.0621611766135894
187,2019-10-21 17:00:00,2019-10-21 18:00:00,closed,short,lose,8206.5,8279.5,1,4.13975,-77.13975,-0.9399835496252972
188,2019-10-21 19:00:00,2019-10-21 20:00:00,closed,short,lose,8236.5,8234.0,1,4.117,-1.617,-0.01963212529593881
189,2019-10-21 22:00:00,2019-10-21 23:00:00,closed,long,lose,8262.5,8196.0,1,4.098,-70.598,-0.8544387291981845
190,2019-10-22 00:00:00,2019-10-22 03:00:00,closed,short,lose,8182.5,8197.5,1,4.09875,-19.09875,-0.23340971585701192
191,2019-10-22 05:00:00,2019-10-22 06:00:00,closed,long,lose,8211.0,8195.5,1,4.0977500000000004,-19.59775,-0.23867677505784923
192,2019-10-22 09:00:00,2019-10-22 10:00:00,closed,short,lose,8175.5,8196.0,1,4.098,-24.598,-0.30087456424683506
193,2019-10-22 11:00:00,2019-10-22 14:00:00,closed,long,lose,8212.0,8212.5,1,4.10625,-3.60625,-0.043914393570384805
194,2019-10-22 15:00:00,2019-10-22 18:00:00,closed,long,win,8224.0,8250.5,1,4.12525,22.37475,0.27206651264591436
195,2019-10-22 19:00:00,2019-10-22 20:00:00,closed,long,lose,8288.0,8250.5,1,4.12525,-41.62525,-0.5022351592664093
196,2019-10-22 22:00:00,2019-10-22 23:00:00,closed,short,lose,8203.0,8215.5,1,4.10775,-16.60775,-0.20245946604900644
197,2019-10-23 00:00:00,2019-10-23 01:00:00,closed,short,lose,8205.5,8213.0,1,4.1065000000000005,-11.6065,-0.14144780939613674
198,2019-10-23 02:00:00,2019-10-23 10:00:00,closed,short,win,8198.0,8035.0,1,4.0175,158.9825,1.9392839717004144
199,2019-10-23 11:00:00,2019-10-23 14:00:00,closed,short,lose,7951.0,7961.5,1,3.98075,-14.48075,-0.18212488995094955
200,2019-10-23 15:00:00,2019-10-23 16:00:00,closed,short,lose,7956.0,7972.0,1,3.986,-19.986,-0.25120663650075414
