,entry_timestamp,close_timestamp,status,order_type,profit_status,entry_price,close_price,lot,transaction_cost,profit_size,profit_percentage
0,2019-12-07 02:27:00,2019-12-07 02:34:00,closed,short,win,7455.0,7449.0,1,3.7245,2.2755,0.03052313883299799
1,2019-12-07 02:39:00,2019-12-07 02:42:00,closed,short,lose,7452.0,7456.0,1,3.728,-7.728,-0.1037037037037037
2,2019-12-07 02:43:00,2019-12-07 02:44:00,closed,short,lose,7454.0,7457.0,1,3.7285,-6.7285,-0.0902669707539576
3,2019-12-07 02:48:00,2019-12-07 02:51:00,closed,short,lose,7448.5,7455.0,1,3.7275,-10.2275,-0.1373095254078002
4,2019-12-07 02:52:00,2019-12-07 02:53:00,closed,short,lose,7454.5,7454.0,1,3.727,-3.227,-0.0432892883493192
5,2019-12-07 02:54:00,2019-12-07 03:01:00,closed,short,lose,7450.0,7452.0,1,3.726,-5.726,-0.07685906040268457
6,2019-12-07 03:04:00,2019-12-07 03:07:00,closed,short,lose,7446.0,7446.5,1,3.72325,-4.22325,-0.05671837228041902
7,2019-12-07 03:08:00,2019-12-07 03:09:00,closed,short,lose,7448.5,7448.0,1,3.724,-3.224,-0.043283882660938446
8,2019-12-07 03:10:00,2019-12-07 03:11:00,closed,short,lose,7444.5,7443.5,1,3.72175,-2.72175,-0.03656054805561153
9,2019-12-07 03:12:00,2019-12-07 03:17:00,closed,short,lose,7431.5,7428.0,1,3.714,-0.21399999999999997,-0.0028796339904460736
10,2019-12-07 03:18:00,2019-12-07 03:21:00,closed,short,lose,7426.5,7430.0,1,3.715,-7.215,-0.09715209048677034
11,2019-12-07 03:30:00,2019-12-07 03:35:00,closed,short,lose,7432.0,7437.5,1,3.71875,-9.21875,-0.12404130785791173
12,2019-12-07 03:41:00,2019-12-07 03:43:00,closed,short,lose,7448.5,7451.5,1,3.72575,-6.72575,-0.09029670403436933
13,2019-12-07 03:44:00,2019-12-07 03:46:00,closed,short,lose,7446.0,7449.0,1,3.7245,-6.7245,-0.0903102336825141
14,2019-12-07 03:47:00,2019-12-07 03:48:00,closed,short,lose,7449.0,7449.0,1,3.7245,-3.7245,-0.05
