,entry_timestamp,close_timestamp,status,order_type,profit_status,entry_price,close_price,lot,transaction_cost,profit_size,profit_percentage
94,2019-12-10 00:00:00,2019-12-10 09:00:00,closed,short,win,7412.5,7353.5,1,3.67675,55.32325,0.7463507588532884
95,2019-12-10 13:00:00,2019-12-10 14:00:00,closed,short,lose,7345.0,7344.5,1,3.67225,-3.17225,-0.04318924438393465
96,2019-12-10 15:00:00,2019-12-10 18:00:00,closed,short,lose,7338.5,7336.0,1,3.668,-1.1680000000000001,-0.015916059140151262
97,2019-12-10 21:00:00,2019-12-11 06:00:00,closed,short,win,7320.5,7226.5,1,3.6132500000000003,90.38675,1.2347073287343762
98,2019-12-11 11:00:00,2019-12-11 16:00:00,closed,short,lose,7203.0,7214.5,1,3.60725,-15.10725,-0.20973552686380675
99,2019-12-11 18:00:00,2019-12-11 19:00:00,closed,short,lose,7208.5,7224.5,1,3.61225,-19.61225,-0.27207116598460146
100,2019-12-11 23:00:00,2019-12-12 01:00:00,closed,short,lose,7164.0,7185.0,1,3.5925000000000002,-24.5925,-0.3432788944723618
101,2019-12-12 02:00:00,2019-12-12 03:00:00,closed,short,lose,7175.5,7190.0,1,3.595,-18.095,-0.2521775486028848
102,2019-12-12 04:00:00,2019-12-12 05:00:00,closed,short,lose,7164.5,7183.0,1,3.5915,-22.0915,-0.30834670947030496
103,2019-12-12 08:00:00,2019-12-12 14:00:00,closed,short,lose,7135.5,7158.0,1,3.579,-26.079,-0.36548244692032794
104,2019-12-12 15:00:00,2019-12-12 17:00:00,closed,short,lose,7133.0,7153.0,1,3.5765000000000002,-23.5765,-0.3305271274358615
105,2019-12-13 02:00:00,2019-12-13 03:00:00,closed,long,lose,7203.0,7194.0,1,3.597,-12.597,-0.17488546438983757
106,2019-12-13 04:00:00,2019-12-13 05:00:00,closed,long,lose,7243.0,7197.0,1,3.5985,-49.5985,-0.6847784067375396
107,2019-12-13 07:00:00,2019-12-13 08:00:00,closed,short,lose,7187.0,7188.0,1,3.594,-4.593999999999999,-0.0639209684151941
108,2019-12-13 11:00:00,2019-12-13 14:00:00,closed,long,lose,7210.5,7204.0,1,3.602,-10.102,-0.14010124124540602
109,2019-12-13 15:00:00,2019-12-13 16:00:00,closed,long,lose,7223.0,7200.5,1,3.60025,-26.10025,-0.3613491623978956
110,2019-12-13 18:00:00,2019-12-13 19:00:00,closed,long,lose,7210.0,7210.0,1,3.605,-3.605,-0.05
111,2019-12-13 20:00:00,2019-12-14 02:00:00,closed,long,win,7217.0,7228.0,1,3.614,7.386,0.10234169322433143
112,2019-12-14 03:00:00,2019-12-14 05:00:00,closed,long,lose,7247.5,7236.5,1,3.61825,-14.61825,-0.20170058640910657
113,2019-12-14 08:00:00,2019-12-14 10:00:00,closed,long,lose,7239.0,7240.0,1,3.62,-2.62,-0.036192844315513194
114,2019-12-14 11:00:00,2019-12-14 12:00:00,closed,long,win,7244.5,7255.5,1,3.6277500000000003,7.372249999999999,0.10176340672234108
115,2019-12-14 13:00:00,2019-12-14 14:00:00,closed,long,lose,7261.0,7240.5,1,3.62025,-24.12025,-0.33218909241151356
116,2019-12-14 15:00:00,2019-12-14 16:00:00,closed,long,lose,7255.0,7173.0,1,3.5865,-85.5865,-1.1796898690558235
117,2019-12-14 17:00:00,2019-12-15 05:00:00,closed,short,win,7180.5,7077.0,1,3.5385,99.9615,1.3921245038646333
118,2019-12-15 07:00:00,2019-12-15 12:00:00,closed,short,win,7060.5,7047.0,1,3.5235,9.9765,0.1413001912045889
119,2019-12-15 13:00:00,2019-12-15 14:00:00,closed,short,lose,7041.0,7044.5,1,3.52225,-7.02225,-0.09973370259906264
120,2019-12-15 18:00:00,2019-12-15 19:00:00,closed,short,lose,7085.5,7102.0,1,3.551,-20.051000000000002,-0.2829863806365112
121,2019-12-15 20:00:00,2019-12-15 21:00:00,closed,short,lose,7066.5,7072.5,1,3.53625,-9.536249999999999,-0.1349501167480365
122,2019-12-16 01:00:00,2019-12-16 03:00:00,closed,long,lose,7096.5,7100.0,1,3.5500000000000003,-0.050000000000000266,-0.0007045726766716024
123,2019-12-16 06:00:00,2019-12-16 08:00:00,closed,long,lose,7112.0,7069.0,1,3.5345,-46.5345,-0.6543096175478065
124,2019-12-16 12:00:00,2019-12-16 13:00:00,closed,short,lose,7052.5,7056.0,1,3.528,-7.0280000000000005,-0.09965260545905708
125,2019-12-16 17:00:00,2019-12-16 18:00:00,closed,short,lose,7044.0,7051.5,1,3.52575,-11.02575,-0.15652683134582623
126,2019-12-16 20:00:00,2019-12-16 23:00:00,closed,long,lose,7092.5,7076.0,1,3.5380000000000003,-20.038,-0.2825237927388086
