,entry_timestamp,close_timestamp,status,order_type,profit_status,entry_price,close_price,lot,transaction_cost,profit_size,profit_percentage
0,2019-09-18 02:00:00,2019-09-18 08:00:00,closed,short,win,10228.0,10212.5,1,5.10625,10.39375,0.10162055142745405
1,2019-09-18 10:00:00,2019-09-18 12:00:00,closed,short,lose,10234.5,10238.5,1,5.11925,-9.119250000000001,-0.08910303385607506
2,2019-09-18 14:00:00,2019-09-18 20:00:00,closed,short,win,10212.0,10205.5,1,5.10275,1.3972499999999997,0.01368243243243243
3,2019-09-18 21:00:00,2019-09-18 23:00:00,closed,short,win,10197.0,10184.5,1,5.09225,7.40775,0.07264636657840542
4,2019-09-19 02:00:00,2019-09-19 04:00:00,closed,short,lose,10178.0,10197.5,1,5.09875,-24.59875,-0.24168549813322854
5,2019-09-19 06:00:00,2019-09-19 08:00:00,closed,short,lose,10175.0,10180.0,1,5.09,-10.09,-0.09916461916461916
6,2019-09-19 09:00:00,2019-09-19 17:00:00,closed,short,win,10132.0,9871.5,1,4.9357500000000005,255.56425,2.522347512830635
7,2019-09-19 19:00:00,2019-09-19 20:00:00,closed,short,lose,9850.5,9874.5,1,4.93725,-28.93725,-0.2937642759250799
8,2019-09-19 21:00:00,2019-09-19 23:00:00,closed,short,lose,9861.5,9883.0,1,4.9415000000000004,-26.4415,-0.2681285808446991
9,2019-09-20 00:00:00,2019-09-20 01:00:00,closed,long,lose,10047.5,10040.5,1,5.02025,-12.02025,-0.11963423737248072
10,2019-09-20 04:00:00,2019-09-20 10:00:00,closed,long,lose,10262.5,10206.0,1,5.103,-61.603,-0.600272838002436
11,2019-09-20 20:00:00,2019-09-20 21:00:00,closed,long,lose,10224.0,10182.5,1,5.0912500000000005,-46.59125,-0.4557047143974961
12,2019-09-21 08:00:00,2019-09-21 09:00:00,closed,short,lose,10157.5,10155.0,1,5.0775,-2.5774999999999997,-0.025375338419886782
13,2019-09-21 10:00:00,2019-09-21 11:00:00,closed,short,lose,10125.5,10133.5,1,5.06675,-13.066749999999999,-0.12904794824946916
14,2019-09-21 12:00:00,2019-09-21 19:00:00,closed,short,win,10093.0,10047.5,1,5.02375,40.47625,0.4010328940850095
15,2019-09-21 20:00:00,2019-09-21 23:00:00,closed,short,lose,9979.0,10041.0,1,5.0205,-67.0205,-0.6716153923238801
16,2019-09-22 00:00:00,2019-09-22 02:00:00,closed,short,win,10003.0,9990.5,1,4.99525,7.50475,0.07502499250224932
17,2019-09-22 04:00:00,2019-09-22 13:00:00,closed,short,win,9968.0,9931.5,1,4.96575,31.53425,0.3163548354735153
18,2019-09-22 14:00:00,2019-09-22 15:00:00,closed,short,lose,9924.0,10026.0,1,5.013,-107.013,-1.0783252720677146
19,2019-09-22 19:00:00,2019-09-22 21:00:00,closed,long,lose,10001.0,9984.5,1,4.99225,-21.49225,-0.21490100989901006
